Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
139424,B001O2IXCK,A20N2G3UIZ7DFF,"Linda Smiles ""Shopper""",13,15,1,1267574400,Misleading,REad the ingredients - this is APPLE juice with cranberry added -not pure cranberry as one is lead to believe by the LARGE lettering on the bottle
417960,B009RB4GO4,A2CJKQ0DOE5ARF,"Ross H. Reddick ""RossPDX""",1,1,1,1348099200,Cherry cough syrup K-cups?,"No apple flavor what so ever, has a horrible medicine taste and smells like medicine.  Who in the hell is giving this product five and four star reviews?!?!?!  This is absolutely disgusting."
425389,B0002E2GQU,A2QKACZB3SVNVO,C N,0,5,1,1263340800,*NOT* a Dark Roast!  *NOT* an Espresso Roast.  More like Medium; not flavorful.,"I bought this coffee expecting a dark roast to use in my espresso machine.  I know it's an italian roast but it's much more medium to light than other italian roasts I've had.  The color of the beans is similar to the top of the bag (a medium brown), not oily at all (in fact, they look completely dry).  Whether this is normal or not for this roast, I don't know.<br /><br />All the other italian, and dark/full-bodied roasts I've had have been much darker, bordering on blackish, and have at least some oil on the bean surface.<br /><br />This coffee brews extremely light as an espresso.  I'd say it's nutty and a bit sweet as well. Lacks depth & complexity.  It is smooth, but so is water.  There are no of those darker-roast flavors (smoky, chocolate, toast, etc.) or heartiness.<br /><br />If you're a fan of espresso, french roast, sumatra, and other bold/dark-roasts, this coffee is not for you.  I wish I could return this."
204463,B00445W5VE,A3W03015T5TY1R,Lmayes,1,1,1,1318809600,Stride uber YUCK gum!,"I ordered this gum after typing in stride ORIGINAL uber bubble gum, and the picture shows the original packaging, but when i received the order i was unexepectedly stuck with 30 packs of the NEW uber bubble which is DISGUSTING! So now i wasted my money and im stuck with all this junk!"
312985,B000FPFC4E,A2G867G9KJNI86,K. Mangan,0,0,1,1207699200,"Wheatless, Glutenless, FLAVORLESS","My best friend has Celiac, and doesn't do much from-scratch baking, so I am in search of a good chocolate cake mix for her.  This is not it.  I bought the chocolate frosting of the same brand, and it was quite good - it carried the cake, in fact.  Until I had a bite of just cake, I had no idea that it didn't have any flavor.  Seriously.  No. Flavor.  Not even cardboard flavor.  Flavorless fluff. Very disappointing. Now I know why my friend doesn't ever want to experiment with wheat/gluten free cooking."
550853,B005BSPOHU,A3V7SQX2H56DPC,Kelley Reames,5,8,1,1334016000,Espresso Tea!,"I was so excited to try this. I love Starbucks. I got to work put 2 pods into my coffee maker, I thought that might be a little strong but I like it that way. It finished and I did not even have to take more than a sip, looked and tasted like colored water. I poured it back in and ran it through again, no better. I am so disappointed. I even added another pod, no better. I would never have expected this from a Starbucks product. I'd like to say I will give it another chance but it is too expensive to take a chance on."
83848,B0000SY9UE,A34I0I4R5UME1J,3X,2,2,1,1268870400,Inferior Coffee,"Aloha Island Coffee Company Bonzai Pipeline Dark Roast is a very mediocre, insipid coffee, rather acidic for a dark roast. The beans are of unknown origin, but if there are any Kona beans in this anonymous mix, they must be the ones other roasters threw out as it doesn't even vaguely taste like Kona. Actually, Aloha Island Coffee Co. isn't even in Hawaii, it's located in Santa Ana, CA, an area not exactly known for great coffee. The coffee is extremely overpriced for the poor quality you get, which is why I gave it one star, and you would be better off buying some of the better brands commonly sold in supermarkets at about one-third the price. I ordered the 2-8 oz bags, but I couldn't even make it through the first one and have thrown the second in the garbage. I would never buy anything from Aloha Island Coffee company again."
89857,B002LANN56,A2WVF9ZQ068DN0,Living it up,1,1,1,1347062400,Junk food,"I ordered this without first reading the ingredients--was suckered in by the name and the packaging when looking at amazon's vine program offerings last month.<br />As a compulsive label reader and nutrition researcher this was completely my bad and I own it.<br />That said, this is one of the more expensive ""junk foods"" for dogs that I have seen lately.  While it may have beef as the first ingredient, when you factor in all the remaining negative ingredients there is simply no way to offset the good with the bad.  Other reviews have gone into great detail on the ingredients and their negative impact on your pet's health so I'm not going to repeat that.  Just chiming in!<br />It frustrates me when people say they can't afford to feed their families or pets good quality, nutritious food (as opposed to factory produced calories packaged in grocery stores and served in restaurants).<br />When you factor in the cost to your health and the fact that you are nutritionally starving yourself (or your family/pets) the cost for good food (and I mean FOOD, not calories) is actually less expensive.<br />Off the soapbox..."
333742,B0000DG72U,A3SW8MLL9PL63U,Larry,2,5,1,1316563200,Substandard in every way,"I was very dissapointed in this product.  It was no more than 30% lean.  It shrunk.  It was so thinly sliced on some pieces that I couldn't even peel it away in tact.  Its flavor was unremarkable other than extreme bursts of salt here and there.  My wife dosen't want to use it for an ingredient in other dishes she uses bacon for.  I did give what was left to my dog and she seemd OK with it, but then she has been known to eat poop as well.<br />Sorry, just being honest.  I consume many brands and pounds of bacon."
460855,B000SQIE0E,A2YFN79W0AS8KB,Paulette Ganschow,3,9,1,1210204800,A Real Find,"<a href=""http://www.amazon.com/gp/product/B000SQN3OG"">16 Oz. Sweet Potato & Duck Wraps</a>!  My dog is allergic to all grains and, consequently, he is unable to enjoy any of the popular commercial dog treats.  For years I made treats for him out of his dry food but it was a messy, smelly process.  What a relief for me and a thrill for him to find dog treats he really loves.  Thank you Cadet!"
460274,B000NVD9EK,A3KPEGN8LVNHGX,Jennifer Lippingwell,4,5,1,1321315200,Beware!  This is for the 4 oz bag!,"Please be aware that this order is for the 4 oz bag, not the 12 oz bag.  For this price I made the mistake of assuming it was the 12 oz bag since a quick glance didn't reveal the size, but this is a total rip-off.  Don't pay this price for a small bag, look for other vendors that sell the same product for much less."
20412,B001BDDTB2,AF3BYMPWKWO8F,Joe MacBu,6,7,1,1229558400,Warning: Contains Menadione,"According to the manufacturer's website, this (and many of their other products) contains menadione sodium bisulfite complex.<br /><br />Menadione is a synthetic precursor for Vitamin K and has been reported to have toxic effects. The use of menadione over the natural alternatives (such as leafy greens and kelp) is only for cost-saving reasons, hence usually only found in cheaper and lower quality animal food. It's surprising that pet food at this high of a price actually contains this substance.<br /><br />Menadione is banned by the Food & Drug Administration in over-the-counter supplements due to its potential for organ toxicity. It's also banned in Europe for human consumption.<br /><br />A study in rats showed that exposure to menadione ""produced lesions in the kidney, heart, liver and lung."" Chiou et al. Toxicology 1997.<br /><br />Menadione's toxicity seems to be due to its ability to induce oxidative stress in cells.<br /><br />Do an online search for menadione and you'll find more info from a pet food watchdog trying to stop the inclusion of this substance.<br /><br />In light of recent episodes of toxic pet food and the questionable behaviors of manufacturers and our regulatory agencies, I would advise you to avoid feeding this to your cats."
73428,B0002QEHR4,A3NEQEYZDGA0IL,GerryM,0,2,1,1324771200,Escargot,Was very disappointed when I saw that the product was from INDONESIA and not France. Never again.  Perhaps one must look for the small print.<br /><br />GerryM
459822,B000EUKITO,A23FJRSUOWKH8L,Susan A. Pierce Ruhland,2,46,1,1252972800,NOT GLUTEN FREE,"Amazon has a problem with categorizing.  This is decidedly just the opposite of ""gluten-free,"" since it's the gluten without the starch from the wheat.  This is not a celiac-safe product by any stretch of the imagination."
13972,B0000D9N3M,A1TP9R3J6NGLF3,"HHUNT ""Sengak""",3,8,1,1171756800,Old & HARD,This product previously ordered and excellent but this time tasted old and was very hard---finally threw it away.<br /><br />Still have not figured out how I ever got it in first place as ordered another product from Amazon and somehow got this  as well?????
279472,B000EDI1RC,A14XID6NUFZ90Z,MARY ANN LENT,3,20,1,1156723200,DIDN'T LIKE,IT TASTED BAD HOW CAN I RETURN IT ONLY USED ONE OF THE PKGS. IF I CAN'T RETURN IT I WON'T BUY IN BULK AGAIN<br /><br />SO PLEASE CALL ME
286852,B000F3NQ12,A2Z6D4XC4I4V0Y,Liem,0,0,1,1343865600,Waste of money,"Completely dissolved in minutes when placed in water to soak overnight. This was a complete waste of money, do not buy!!"
323023,B000LR2OZQ,A3PTVE6CT1G4KB,Ai,1,1,1,1327276800,Nope,"Ordered malossol salmon caviar, received some orange mess in a regular green tin. Brave soul that I am - I have actually tried this nonsense. It does not come even close to resembling what a fresh, properly handled caviar should taste like. If I am still alive in 2 hours I guess you can call it ""edible""."
287762,B00032KL1I,A3RDP8XR9JEMOI,David Boetto,0,2,1,1318723200,PROBLEM,"Is been OVER 2 months and I still have not received the shipment, no answer form Amazon to my numerous requests"
